trade_date,index_name,open_price,high_price,low_price,close_price,shares_traded,turnover_cr
2015-08-11,NIFTY AUTO,8765.3,8765.3,8574.95,8619.25,41606145,1801.85
2015-08-12,NIFTY AUTO,8576.85,8576.85,8391.55,8407.15,64786288,1680.72
2015-08-13,NIFTY AUTO,8446.7,8519.15,8413.3,8441.55,47712098,1478.05
2015-08-14,NIFTY AUTO,8495.45,8650.9,8466.35,8642.1,30570184,1260.92
2015-08-17,NIFTY AUTO,8654.85,8683.25,8538.55,8615.45,38193767,1230.8
2015-08-18,NIFTY AUTO,8639.6,8684.5,8605,8662.55,60274084,1429.02
2015-08-19,NIFTY AUTO,8657.25,8727.9,8603.3,8703.3,42041077,1343.8
2015-08-20,NIFTY AUTO,8660.6,8695.45,8533.25,8553.55,36851611,1381.89
2015-08-21,NIFTY AUTO,8482.55,8482.55,8310.95,8381.7,36140041,1682.33
2015-08-24,NIFTY AUTO,8080.9,8083.2,7710.15,7773.45,58221887,2467.57
2015-08-25,NIFTY AUTO,7836.65,7956.45,7597.35,7920.35,64724457,2458.06
2015-08-26,NIFTY AUTO,7888.2,7996,7784.4,7882.1,49616085,2064.91
2015-08-27,NIFTY AUTO,8015.8,8022.1,7898.95,7952.35,57393544,2523.69
2015-08-28,NIFTY AUTO,8051.4,8069.2,7971.35,8023.3,35131845,1569.68
2015-08-31,NIFTY AUTO,8005.35,8033,7930.7,7948.55,32442864,1602.12
2015-09-01,NIFTY AUTO,7877.5,7937.1,7678.2,7745.4,51045383,1895.85
2015-09-02,NIFTY AUTO,7780.45,7795.55,7622.65,7638.7,35708969,1574.46
2015-09-03,NIFTY AUTO,7698.35,7787.65,7676.3,7738.6,30091941,1277.07
2015-09-04,NIFTY AUTO,7710.6,7712.1,7503,7559.45,41382909,1380.67
2015-09-07,NIFTY AUTO,7592.55,7617.65,7449.45,7464.3,35135964,1099.8
2015-09-08,NIFTY AUTO,7491.5,7626.9,7413.2,7589,46892570,1498.04
2015-09-09,NIFTY AUTO,7698.45,7855.3,7693.2,7814.85,43420978,1603.57
2015-09-10,NIFTY AUTO,7717.85,7914.95,7616.7,7875.85,38035549,1410.6
2015-09-11,NIFTY AUTO,7932.35,7968.1,7832.15,7857.45,37325279,1263.82
2015-09-14,NIFTY AUTO,7902.1,7915.7,7817.45,7890.75,22580761,852.14
2015-09-15,NIFTY AUTO,7889,7893.6,7753,7766.2,25877655,1388.61
2015-09-16,NIFTY AUTO,7820.25,7835.45,7764.55,7799.1,28410585,1448.42
2015-09-18,NIFTY AUTO,7814.4,7939.75,7809.6,7842.55,42192996,2121.57
2015-09-21,NIFTY AUTO,7772.45,7868.5,7772.45,7848.75,30578891,1442.44
2015-09-22,NIFTY AUTO,7892.3,7901.95,7681.75,7709.85,69676377,2352.64
2015-09-23,NIFTY AUTO,7620.5,7743.8,7611.5,7705.55,51018069,2092.18
2015-09-24,NIFTY AUTO,7710.9,7778.65,7689.35,7721.25,54437711,2412.32
2015-09-28,NIFTY AUTO,7749.55,7749.55,7569.8,7584.25,38636639,1537.17
2015-09-29,NIFTY AUTO,7491.95,7761.15,7475.1,7648.2,45815140,2310.81
2015-09-30,NIFTY AUTO,7691.6,7772.1,7672.45,7759.6,41894368,2083.58
2015-10-01,NIFTY AUTO,7816.75,7816.75,7699.75,7731.55,39109030,1820.72
2015-10-05,NIFTY AUTO,7787.15,7911.15,7784.9,7890.45,50324071,2502.02
2015-10-06,NIFTY AUTO,7957.65,7965,7908.9,7947.65,48166978,2136.43
2015-10-07,NIFTY AUTO,7949.05,8081.55,7923.55,8064.05,50681139,1934.96
2015-10-08,NIFTY AUTO,8098,8098,8007,8021.75,37920206,1931.69
2015-10-09,NIFTY AUTO,8074,8108.8,8013.85,8051.2,32405633,1529.62
2015-10-12,NIFTY AUTO,8070.05,8120.9,8043,8062.6,35754190,1483.26
2015-10-13,NIFTY AUTO,8059.9,8093.35,8027.3,8078.2,31603215,1412.64
2015-10-14,NIFTY AUTO,8052.2,8065,8000.25,8010.55,27747009,1200.89
2015-10-15,NIFTY AUTO,8049.65,8200.25,8049.65,8193.4,40262510,1854.98
2015-10-16,NIFTY AUTO,8245.8,8280.45,8206.1,8266.65,37147728,1719.71
2015-10-19,NIFTY AUTO,8269,8269,8205,8245.55,22257886,1131.22
2015-10-20,NIFTY AUTO,8260,8338,8228.15,8265.4,41737570,1948.45
2015-10-21,NIFTY AUTO,8262.05,8303.6,8209.25,8285.15,30032180,1534.19
2015-10-23,NIFTY AUTO,8337.5,8369.9,8222.85,8228.3,28976536,1360.69
2015-10-26,NIFTY AUTO,8265.85,8294.9,8222.5,8232.25,24444435,1200.36
2015-10-27,NIFTY AUTO,8218.4,8280.3,8215.95,8272.35,33037014,1806.82
2015-10-28,NIFTY AUTO,8266.45,8281.35,8184.35,8206.15,47149642,2149.88
2015-10-29,NIFTY AUTO,8220.35,8240,8179.1,8195.9,51930437,2705.78
2015-10-30,NIFTY AUTO,8188.25,8192.1,8078.4,8091.95,38984057,1673.75
2015-11-02,NIFTY AUTO,8132.6,8164.5,8066.8,8097.1,39793227,1562.1
2015-11-03,NIFTY AUTO,8140.9,8141.65,8074.5,8102.9,41233173,1318.45
2015-11-04,NIFTY AUTO,8160.5,8269.5,8160.5,8235.75,45849962,1650.56
2015-11-05,NIFTY AUTO,8224.05,8261.55,8180.9,8194.15,70765891,1671.04
2015-11-06,NIFTY AUTO,8173.95,8215.55,8087.55,8144.45,49153059,1922.5
2015-11-09,NIFTY AUTO,7921.75,8265.25,7921.75,8246.2,59004596,2382.82
2015-11-10,NIFTY AUTO,8230.55,8305,8217.95,8257.7,36670424,1744.16
2015-11-11,NIFTY AUTO,8299.5,8330.2,8290.25,8303.95,5629613,201.32
2015-11-13,NIFTY AUTO,8263.8,8278,8164.85,8178.3,40270413,1805.71
2015-11-16,NIFTY AUTO,8155.6,8236.55,8110.05,8190.35,29977007,1512.71
2015-11-17,NIFTY AUTO,8221.3,8287.55,8199.5,8252.1,36171120,1474.43
2015-11-18,NIFTY AUTO,8253.95,8289.05,8172.85,8181,28066566,1386.64
2015-11-19,NIFTY AUTO,8252.25,8315.3,8233.7,8295.05,29113545,1641.04
2015-11-20,NIFTY AUTO,8308.05,8392.2,8287.65,8339.4,28958499,1768.85
2015-11-23,NIFTY AUTO,8335.1,8410.55,8329.65,8395.35,31334056,1668.64
2015-11-24,NIFTY AUTO,8368.9,8396.75,8323.25,8332.9,31854630,1854.42
2015-11-26,NIFTY AUTO,8360.8,8460.85,8339.95,8444.6,53805762,2803.08
2015-11-27,NIFTY AUTO,8493.5,8530.15,8436.75,8443.65,41513391,2002.06
2015-11-30,NIFTY AUTO,8468.4,8563.65,8443.95,8481.85,166567419,7704.59
2015-12-01,NIFTY AUTO,8527.2,8527.2,8403,8419,37302119,1855.38
2015-12-02,NIFTY AUTO,8429.8,8437.45,8387.9,8416.4,41159693,1908.41
2015-12-03,NIFTY AUTO,8388.95,8400.45,8323.95,8334.65,36135954,1473.34
2015-12-04,NIFTY AUTO,8286.1,8309.35,8228.85,8240.7,40924540,1524.07
2015-12-07,NIFTY AUTO,8276.6,8288.75,8197.8,8221.5,26231731,1207.96
2015-12-08,NIFTY AUTO,8191.95,8271.5,8181.55,8210.35,27950224,1205.92
2015-12-09,NIFTY AUTO,8199.25,8212.8,8059.95,8067.9,28443525,1378.3
2015-12-10,NIFTY AUTO,8123.8,8123.8,8006.55,8085,33505053,1360.48
2015-12-11,NIFTY AUTO,8106,8113.8,7892.95,7943.25,31347884,1252.25
2015-12-14,NIFTY AUTO,7858.75,7988.95,7797.65,7964.05,33541768,1456.52
2015-12-15,NIFTY AUTO,7991,8089.8,7930.55,8082.35,25079878,1183.06
2015-12-16,NIFTY AUTO,8059.8,8098.05,7997.45,8035.6,31343903,1538.1
2015-12-17,NIFTY AUTO,8080.05,8165.3,7999.4,8149,23737217,1329.2
2015-12-18,NIFTY AUTO,8123,8140.65,8067.65,8079.2,32032059,1557.75
2015-12-21,NIFTY AUTO,8092.65,8162.55,8092.65,8154.9,15183974,822.32
2015-12-22,NIFTY AUTO,8159.7,8164.55,8091.9,8099.65,15327884,775.68
2015-12-23,NIFTY AUTO,8136.15,8148.4,8104.9,8111,15413335,705.01
2015-12-24,NIFTY AUTO,8134.1,8156.8,8113.95,8136.6,15165636,611.87
2015-12-28,NIFTY AUTO,8157.6,8234.85,8156.8,8228.4,19381477,1005.19
2015-12-29,NIFTY AUTO,8232.75,8285.15,8232.75,8268.8,23289954,983.39
2015-12-30,NIFTY AUTO,8276.8,8284.6,8235.9,8240.2,16053915,834.99
2015-12-31,NIFTY AUTO,8246.65,8266.4,8220.1,8254.75,24272526,1280.57
2016-01-01,NIFTY AUTO,8260.55,8342.65,8250.5,8328.3,12304801,678.96
2016-01-04,NIFTY AUTO,8306.3,8340.35,8131.1,8142.85,34109502,1243.56
2016-01-05,NIFTY AUTO,8181.9,8205.85,8110.6,8124.35,25710393,1171.14
2016-01-06,NIFTY AUTO,8118.35,8133,8009,8025.4,25389924,1185.39
2016-01-07,NIFTY AUTO,7943.15,7946.2,7693.75,7725.15,33361285,1635.04
2016-01-08,NIFTY AUTO,7759.7,7827.05,7704.15,7744.25,26891263,1418.1
2016-01-11,NIFTY AUTO,7668,7805.75,7616.25,7751.65,28347560,1286.22
2016-01-12,NIFTY AUTO,7788,7800.05,7682.9,7721.05,22847961,1007.22
2016-01-13,NIFTY AUTO,7784.1,7832.25,7653.3,7795.5,36814782,1415.96
2016-01-14,NIFTY AUTO,7688.45,7736.45,7582.85,7684.65,28523275,1171.74
2016-01-15,NIFTY AUTO,7701.75,7715.2,7527.5,7544.2,25616593,1174.08
2016-01-18,NIFTY AUTO,7531.9,7555.9,7372.8,7431.45,32828220,1128.9
2016-01-19,NIFTY AUTO,7461.45,7564.4,7400.35,7526,33980967,1234.84
2016-01-20,NIFTY AUTO,7453.8,7453.8,7340.3,7401.55,35152066,1360.17
2016-01-21,NIFTY AUTO,7430.8,7455.75,7231.15,7259.45,42008335,1747.66
2016-01-22,NIFTY AUTO,7345.4,7555.7,7331.15,7544,27366307,1360.67
2016-01-25,NIFTY AUTO,7611.2,7633.1,7477.25,7487.3,21796870,1062.92
2016-01-27,NIFTY AUTO,7540.35,7559.5,7474.65,7491.3,27934738,1273.52
2016-01-28,NIFTY AUTO,7481.7,7523.7,7442.85,7458,38882783,1852.39
2016-01-29,NIFTY AUTO,7411.35,7625.25,7411.35,7605.05,36091951,2062.46
2016-02-01,NIFTY AUTO,7629.25,7631.8,7549.25,7569.9,29179584,1590.06
2016-02-02,NIFTY AUTO,7595.4,7614.85,7445.25,7470.4,27538960,1331.13
2016-02-03,NIFTY AUTO,7403.15,7448.85,7322.55,7343.3,27609823,1265.62
2016-02-04,NIFTY AUTO,7411.25,7457.7,7315.6,7377.55,28379233,1300.33
2016-02-05,NIFTY AUTO,7413.9,7521.4,7375.9,7495.95,26436820,1819.73
2016-02-08,NIFTY AUTO,7513.45,7557.65,7406.4,7423.2,22899020,1095.95
2016-02-09,NIFTY AUTO,7351.5,7393.3,7272.2,7295.75,44756190,1628.34
2016-02-10,NIFTY AUTO,7277.4,7277.4,7163.2,7202.5,55244106,1828.77
2016-02-11,NIFTY AUTO,7218.45,7219.65,6908,6949.45,56477677,1963.42
2016-02-12,NIFTY AUTO,7003.1,7136.85,6859.4,7074.5,62449899,2240.34
2016-02-15,NIFTY AUTO,7127.55,7403.65,7127.55,7391.15,42220562,1742.49
2016-02-16,NIFTY AUTO,7435.75,7446.25,7238.4,7248.7,32743193,1409.95
2016-02-17,NIFTY AUTO,7254.95,7338.25,7147.3,7320.9,42608668,1695.08
2016-02-18,NIFTY AUTO,7398.45,7438,7266.6,7373.4,37225339,1637.16
2016-02-19,NIFTY AUTO,7346.75,7464,7316.7,7441.5,25971143,1226.2
2016-02-22,NIFTY AUTO,7447.95,7499,7433.6,7464.8,27681559,1328.62
2016-02-23,NIFTY AUTO,7500.95,7500.95,7337.1,7351.6,35393559,1382.56
2016-02-24,NIFTY AUTO,7318.95,7328.85,7241.95,7261.15,29472159,1080.95
2016-02-25,NIFTY AUTO,7286.1,7291.8,7159.35,7175.75,41014852,1640.74
2016-02-26,NIFTY AUTO,7248.8,7271.4,7124.75,7164.85,28752296,1279.52
2016-02-29,NIFTY AUTO,7174.5,7204.9,6983.75,7092.3,44147390,2211.75
2016-03-01,NIFTY AUTO,7096.95,7403.9,7096.95,7396.05,43536165,2129.04
2016-03-02,NIFTY AUTO,7494.8,7547.4,7416.85,7435.15,40674613,2255.22
2016-03-03,NIFTY AUTO,7510.55,7587.55,7485.4,7580.3,35082075,1635.06
2016-03-04,NIFTY AUTO,7604.05,7616.2,7551.2,7591.75,25364508,1164.68
2016-03-08,NIFTY AUTO,7614.45,7670.4,7552.75,7596.65,31425040,1542.97
2016-03-09,NIFTY AUTO,7556.3,7704.6,7540.25,7689.8,37825822,1421.18
2016-03-10,NIFTY AUTO,7719.05,7748.55,7653.1,7688.3,32003310,1397.93
2016-03-11,NIFTY AUTO,7680.45,7751.15,7668.5,7723.55,30193330,1269.36
2016-03-14,NIFTY AUTO,7791.7,7831.55,7758.45,7777.15,30834262,1380.24
2016-03-15,NIFTY AUTO,7790.45,7803.3,7703.2,7711.1,27239767,1458.48
2016-03-16,NIFTY AUTO,7696.7,7702.35,7596.3,7671.7,21817643,1135.43
2016-03-17,NIFTY AUTO,7742.5,7770.9,7639.15,7662.6,22267650,1224.26
2016-03-18,NIFTY AUTO,7681.6,7774.45,7663.4,7767.1,26497312,1435.81
2016-03-21,NIFTY AUTO,7785.35,7876.5,7767.4,7867.6,48538158,1390.52
2016-03-22,NIFTY AUTO,7882.6,7964.5,7854.75,7947.15,42730140,1747.87
2016-03-23,NIFTY AUTO,7964.6,8004.05,7932.3,7990.75,31097940,1307.94
2016-03-28,NIFTY AUTO,8010.55,8010.55,7846.45,7876.7,33034842,1420.76
2016-03-29,NIFTY AUTO,7880.95,8011.6,7876.9,7955,35930267,1412.93
2016-03-30,NIFTY AUTO,8031.7,8096.85,8014.25,8084,33585084,1759.66
2016-03-31,NIFTY AUTO,8086.4,8125.5,8037.7,8087.6,46851206,2712.18
2016-04-01,NIFTY AUTO,8073.65,8073.65,8002.6,8030.05,32576336,1672.95
2016-04-04,NIFTY AUTO,8093.1,8137.85,8069.25,8124.55,25177401,1212.2
2016-04-05,NIFTY AUTO,8092.35,8095.7,7868,7883.1,27852607,1343.3
2016-04-06,NIFTY AUTO,7902.35,7954.6,7891.65,7919.95,30942679,1345.86
2016-04-07,NIFTY AUTO,7918.75,7921.5,7810.3,7834.6,26272366,1363.38
2016-04-08,NIFTY AUTO,7830.8,7859.95,7799.7,7821.3,19495943,1323.17
2016-04-11,NIFTY AUTO,7848.7,8000.95,7817.95,7992.55,27676835,1293.73
2016-04-12,NIFTY AUTO,8011,8136.4,8009.2,8116.5,34891773,1747.74
2016-04-13,NIFTY AUTO,8191.65,8439,8183.45,8399.35,51447938,2497.27
2016-04-18,NIFTY AUTO,8396.15,8425.9,8326.55,8386.15,26142398,1573.54
2016-04-20,NIFTY AUTO,8401.45,8401.45,8307.2,8341.4,33696923,2008.62
2016-04-21,NIFTY AUTO,8395.7,8436.25,8277.25,8320.3,34810454,1877.32
2016-04-22,NIFTY AUTO,8310.6,8434.75,8284.7,8401.4,30432815,1479.02
2016-04-25,NIFTY AUTO,8392.05,8409.5,8304.45,8322.4,24355586,1147.78
2016-04-26,NIFTY AUTO,8299.2,8485.95,8275.3,8457.05,30357008,2380.8
2016-04-27,NIFTY AUTO,8453.75,8522.55,8442.05,8479.65,27645306,1600.37
2016-04-28,NIFTY AUTO,8480.1,8496.3,8302.05,8317.65,38493819,2225.96
2016-04-29,NIFTY AUTO,8296.85,8360.1,8216,8288.95,25629510,1318.58
2016-05-02,NIFTY AUTO,8263.5,8318.05,8218.1,8299.05,25979753,1298.03
2016-05-03,NIFTY AUTO,8346.5,8440.5,8246.1,8263.05,40836740,2030.96
2016-05-04,NIFTY AUTO,8229.4,8238.65,8072.35,8087.3,36696674,1499.49
2016-05-05,NIFTY AUTO,8117.15,8184.5,8089.8,8133.9,27071491,1504.92
2016-05-06,NIFTY AUTO,8111,8203.9,8055.3,8196.8,23937584,1205.08
2016-05-09,NIFTY AUTO,8222.3,8323.85,8220.85,8315.95,22378059,1292.45
2016-05-10,NIFTY AUTO,8309.5,8309.55,8192.05,8234.35,29060124,1527.76
2016-05-11,NIFTY AUTO,8150.35,8265,8076.05,8192.25,27617116,1424.23
2016-05-12,NIFTY AUTO,8199.1,8260.95,8198.6,8234.25,27884391,1395.78
2016-05-13,NIFTY AUTO,8215.2,8235.25,8127.35,8160.4,30806449,3937.88
2016-05-16,NIFTY AUTO,8196,8220.95,8126.4,8200.2,21761143,1272.23
2016-05-17,NIFTY AUTO,8223.45,8304.55,8191.15,8245.05,46327660,2160.04
2016-05-18,NIFTY AUTO,8175.7,8175.7,8082.3,8145.35,28595551,1938.4
2016-05-19,NIFTY AUTO,8154.45,8186.7,8070.95,8104.75,27998517,1378.92
2016-05-20,NIFTY AUTO,8100.1,8150.9,8070.15,8080.75,24424247,1135.27
2016-05-23,NIFTY AUTO,8128.95,8131.25,8016.95,8026.6,25105312,1106.44
2016-05-24,NIFTY AUTO,8021.85,8065.7,8005,8051.75,29859051,1268.91
2016-05-25,NIFTY AUTO,8117.65,8240.1,8117.35,8211.95,74386826,2303.33
2016-05-26,NIFTY AUTO,8256.05,8323.45,8221.9,8312.65,70178749,2603.24
2016-05-27,NIFTY AUTO,8327.7,8409.8,8327.7,8393.95,38490280,1623.49
2016-05-30,NIFTY AUTO,8404.9,8515.2,8393.3,8497,40956227,1975.75
2016-05-31,NIFTY AUTO,8669.75,8741.4,8616.65,8720.4,152702642,6962.22
2016-06-01,NIFTY AUTO,8733.45,8764.15,8646.55,8670.8,54472409,1982.46
2016-06-02,NIFTY AUTO,8638.95,8730.55,8638.95,8713.7,36507014,1665.76
2016-06-03,NIFTY AUTO,8752.1,8814.3,8720.8,8749.25,35320172,1897.35
2016-06-06,NIFTY AUTO,8763,8792.75,8698.75,8763.55,27133586,1400.13
2016-06-07,NIFTY AUTO,8819.9,8833.95,8768.75,8799,30392630,1615.35
2016-06-08,NIFTY AUTO,8816,8862.5,8806.3,8841.85,26559466,1380.73
2016-06-09,NIFTY AUTO,8849.6,8854.9,8769.3,8784.2,21728082,1071.54
2016-06-10,NIFTY AUTO,8765.65,8834.4,8677.6,8688.3,28832573,1377.17
2016-06-13,NIFTY AUTO,8600.9,8612.2,8536.9,8599.1,27150663,1337.08
2016-06-14,NIFTY AUTO,8622.1,8641.55,8560.25,8613.15,23680602,1162.68
2016-06-15,NIFTY AUTO,8646.05,8703.7,8634.95,8689.65,27348086,1213.66
2016-06-16,NIFTY AUTO,8649.05,8655.6,8555.55,8612.8,36268386,1567.96
2016-06-17,NIFTY AUTO,8670.7,8695.05,8647.2,8675.2,35613853,1476.67
2016-06-20,NIFTY AUTO,8635.15,8809.4,8607.35,8799.05,34446455,1518.45
2016-06-21,NIFTY AUTO,8827.65,8865.6,8803.35,8858.45,37609440,1487.43
2016-06-22,NIFTY AUTO,8847.75,8850.25,8733.35,8778.2,27595804,1220.1
2016-06-23,NIFTY AUTO,8790.95,8879.55,8775.95,8870.2,28728321,1318.46
2016-06-24,NIFTY AUTO,8461.45,8651.55,8306.3,8631.65,90124490,3977.66
2016-06-27,NIFTY AUTO,8629.8,8661.1,8569.55,8605.4,33957669,1657.73
2016-06-28,NIFTY AUTO,8618.5,8639.7,8567.25,8618.85,33466330,1566.83
2016-06-29,NIFTY AUTO,8697.85,8757.55,8697.65,8744.7,32873929,1683.9
2016-06-30,NIFTY AUTO,8832,8879.55,8814.35,8863.75,51235274,2652
2016-07-01,NIFTY AUTO,8901.55,8932.45,8862.25,8894.85,34964855,1639.39
2016-07-04,NIFTY AUTO,8959.5,8989.1,8944.3,8956.9,32500263,1367.48
2016-07-05,NIFTY AUTO,8951.65,8951.65,8833.3,8852.4,38663060,1098.9
2016-07-07,NIFTY AUTO,8850.4,8862.8,8793.3,8801.45,59302422,1541.04
2016-07-08,NIFTY AUTO,8851.55,8882.45,8818.15,8870.5,33129487,1265.93
2016-07-11,NIFTY AUTO,8954.65,9064.9,8952.4,9058.8,41280743,1564.94
2016-07-12,NIFTY AUTO,9076.35,9128.35,9074.75,9121.85,35655301,1445.57
2016-07-13,NIFTY AUTO,9132.65,9139.85,9041.55,9069.95,38701508,1357.12
2016-07-14,NIFTY AUTO,9044.5,9121.15,9039.35,9115.15,27127532,1363.61
2016-07-15,NIFTY AUTO,9109.35,9254.25,9106.15,9204.45,31779421,1687.93
2016-07-18,NIFTY AUTO,9237.45,9331.2,9209.5,9226,34370400,1582.55
2016-07-19,NIFTY AUTO,9236.95,9290.8,9189,9260.05,31885550,1375.66
2016-07-20,NIFTY AUTO,9258.35,9312.85,9258.35,9279.8,26184385,1189.09
2016-07-21,NIFTY AUTO,9306.7,9313.05,9198.85,9208.65,60378440,1432.82
2016-07-22,NIFTY AUTO,9236.8,9301.5,9222.9,9290.5,48429383,1444.85
2016-07-25,NIFTY AUTO,9293.2,9391.1,9285.95,9378.8,28229801,1298.57
2016-07-26,NIFTY AUTO,9383.75,9403.3,9229,9255.4,45237287,2307.85
2016-07-27,NIFTY AUTO,9297.15,9375.5,9262.1,9330.75,29364291,1872.08
2016-07-28,NIFTY AUTO,9354.55,9426.5,9333.45,9404.35,39224641,2784.77
2016-07-29,NIFTY AUTO,9418.2,9512.05,9418.2,9470.85,31817064,2037.38
2016-08-01,NIFTY AUTO,9531.95,9622.9,9498.65,9530.05,51518283,2206.15
2016-08-02,NIFTY AUTO,9567.45,9631.45,9454.5,9469.6,47289090,2244.8
2016-08-03,NIFTY AUTO,9494.7,9523.95,9283.4,9301.75,36551681,1766.31
2016-08-04,NIFTY AUTO,9426.5,9479.65,9362.7,9439.75,40490509,1887.89
2016-08-05,NIFTY AUTO,9512.9,9757.7,9497.15,9738.65,50294085,2644.07
2016-08-08,NIFTY AUTO,9798.2,9851.1,9769.35,9797.55,37394329,2280.5
2016-08-09,NIFTY AUTO,9840.25,9841.9,9682.05,9747.6,101328858,2824.68
2016-08-10,NIFTY AUTO,9782,9782,9543.2,9559.35,54241334,2440.74
2016-08-11,NIFTY AUTO,9550.05,9565.55,9432.95,9513.25,33075420,1700.73
2016-08-12,NIFTY AUTO,9541.9,9668.35,9536.9,9618.5,33961991,1804.19
2016-08-16,NIFTY AUTO,9622.55,9622.55,9496.75,9558.6,27192576,1710.32
2016-08-17,NIFTY AUTO,9581.2,9669.35,9566.9,9647,26717307,1591.37
2016-08-18,NIFTY AUTO,9675.2,9730.4,9667.7,9678.6,25887807,1353.06
2016-08-19,NIFTY AUTO,9695.55,9705.9,9623.35,9638.55,22483142,1233.93
2016-08-22,NIFTY AUTO,9643.2,9646.35,9529.65,9539,22137721,1061.08
2016-08-23,NIFTY AUTO,9542.5,9557.9,9470.45,9526.3,23223018,1131.03
2016-08-24,NIFTY AUTO,9552.85,9583.55,9501.3,9529,21027228,1408.23
2016-08-25,NIFTY AUTO,9565.45,9580.6,9455.8,9470.85,37496725,2006.88
2016-08-26,NIFTY AUTO,9524.15,9597.1,9452.7,9538.4,33395310,1743.28
2016-08-29,NIFTY AUTO,9641.45,9707,9589.6,9697,36981232,1648.92
2016-08-30,NIFTY AUTO,9742.75,9873.35,9742.75,9866.05,29480730,1977.3
2016-08-31,NIFTY AUTO,9878.9,10000.3,9875.6,9897.3,48866577,2899.14
2016-09-01,NIFTY AUTO,9932.15,9989.7,9925.65,9939.95,39902661,1915.75
2016-09-02,NIFTY AUTO,10012.15,10069,9986.15,10052.95,40172574,2299.67
2016-09-06,NIFTY AUTO,10113.85,10368.3,10113.85,10348.55,44574241,2591.41
2016-09-07,NIFTY AUTO,10381.8,10407.1,10326.55,10359.85,43197862,2395.9
2016-09-08,NIFTY AUTO,10383.05,10466.9,10374.75,10458.65,36450161,2382.15
2016-09-09,NIFTY AUTO,10441.75,10441.75,10288.2,10299.2,36694339,1816.29
2016-09-12,NIFTY AUTO,10075.2,10087.2,9969.9,10013.5,34575948,1923.75
2016-09-14,NIFTY AUTO,10055.05,10112.95,9983.1,10086.25,34558246,2076.88
2016-09-15,NIFTY AUTO,10097.45,10130.25,10022.45,10064.05,45591302,1707.62
2016-09-16,NIFTY AUTO,10123.85,10276,10065.3,10117.95,51235896,2974.15
2016-09-19,NIFTY AUTO,10162.85,10167.05,10108.85,10146.35,40893495,1817.2
2016-09-20,NIFTY AUTO,10168.15,10175.6,10045,10075,29891716,1726.07
2016-09-21,NIFTY AUTO,10084.7,10169.9,10034.6,10095.95,28432770,1939.94
2016-09-22,NIFTY AUTO,10237.8,10271.4,10195.2,10250.35,31955724,1880.1
2016-09-23,NIFTY AUTO,10276,10281.65,10206.7,10224.95,30639154,1908.21
2016-09-26,NIFTY AUTO,10196.65,10197.05,10034.55,10048.65,24946043,1585.67
2016-09-27,NIFTY AUTO,10095.25,10123.35,9978.55,9992.5,21549131,1352.49
2016-09-28,NIFTY AUTO,10007.8,10142.3,9998.75,10115.95,31110989,2193.36
2016-09-29,NIFTY AUTO,10203.2,10224.25,9859.45,9893.85,70881190,3562.56
2016-09-30,NIFTY AUTO,9901.9,10051.05,9842.25,10029.3,46590986,2111.68
2016-10-03,NIFTY AUTO,10146.8,10290.15,10126.45,10275.5,43150942,2329.32
2016-10-04,NIFTY AUTO,10364.3,10367.35,10238.6,10289.7,30858733,1821.47
2016-10-05,NIFTY AUTO,10350.85,10364.55,10276,10344,35166387,2020.29
2016-10-06,NIFTY AUTO,10389.45,10402.55,10236.45,10269.85,31743823,1737.06
2016-10-07,NIFTY AUTO,10303.1,10358.35,10256.15,10344.3,24957006,1608.95
2016-10-10,NIFTY AUTO,10406.8,10421.15,10327.3,10335.8,18444160,1033.3
2016-10-13,NIFTY AUTO,10278.15,10289.5,10116,10203,33704620,1946.82
2016-10-14,NIFTY AUTO,10241.75,10249.4,10177.25,10223.45,22703137,1352.66
2016-10-17,NIFTY AUTO,10241.45,10252.9,9986.5,10008.4,24956891,1425.27
2016-10-18,NIFTY AUTO,10047.1,10154.2,10046.8,10150.05,33309175,1743.54
2016-10-19,NIFTY AUTO,10159.75,10164.55,10052.65,10092.55,24460029,1434.83
2016-10-20,NIFTY AUTO,10133.35,10179.4,10077.2,10088.7,24694497,1115.53
2016-10-21,NIFTY AUTO,10117.55,10120.2,10053.65,10101.6,26319027,1051.35
2016-10-24,NIFTY AUTO,10121.5,10220.05,10105.85,10188.2,26606292,1274.85
2016-10-25,NIFTY AUTO,10150.55,10202.65,10119,10143.7,23475582,1429.98
2016-10-26,NIFTY AUTO,10122.75,10157.35,10018.45,10056.55,29074191,1694.12
2016-10-27,NIFTY AUTO,10005.05,10022.4,9873.6,9912.85,60746178,3878.76
2016-10-28,NIFTY AUTO,9968.65,10070.35,9952.55,10056.7,44119277,2368.7
2016-10-30,NIFTY AUTO,10095.05,10100.75,10035.05,10048.5,7104950,234.56
2016-11-01,NIFTY AUTO,10092.25,10154.1,10041.5,10105.55,39880509,2333.98
2016-11-02,NIFTY AUTO,10000.3,10042.1,9962.15,9973.8,28386239,1760.28
2016-11-03,NIFTY AUTO,9944.35,10056.85,9925.9,9948.25,39067960,1842.21
2016-11-04,NIFTY AUTO,9939.55,9944.85,9827.45,9870.75,37340697,1923.29
2016-11-07,NIFTY AUTO,9949.45,9976.45,9874.7,9892.6,24699050,1469.52
2016-11-08,NIFTY AUTO,9981.75,10098.35,9965.45,10079.7,53703058,2216.58
2016-11-09,NIFTY AUTO,9466.05,9903.6,9330.85,9819.8,57963015,3104.71
